statusesCount,followersCount,favoritesCount,friendsCount,name,created,screenName,location,lang,id,followRequestSent
11422,1151,122,1173,黒茶,2010-01-22T15:36:41Z,kurourontea,心象世界・常世の闇,ja,107442408,FALSE
9333,6599,5,6612,ラブライブ！,2014-07-21T00:39:05Z,Japan_LoveLive,ラブライブ！,en,2664459619,FALSE
469,112,130,194,乗っ取られてる,2013-08-17T13:06:10Z,bsk_no_1,NA,ja,1678160502,FALSE
1008,10774,347,11381,Recruit  player,2011-09-05T06:10:53Z,memberBLUE,NA,ja,368171902,FALSE
61,44,0,80,smitt sara,2013-08-02T20:22:26Z,smittsara1,NA,en,1641219306,FALSE
3534,2934,28,1465,相互フォロー支援垢,2014-08-08T17:40:10Z,tenkaitibakusyo,JAPAN,ja,2717602094,FALSE
6,41,0,97,らなん@thepillows,2014-02-08T10:39:56Z,testmsethem,NA,ja,2333272682,FALSE
277,281,1,513,目指せ-10kg!!!,2013-04-08T09:17:56Z,cafecafe1278,NA,ja,1336142724,FALSE
1,144,2,474,кирилов дмитрий,2011-12-06T07:14:29Z,trufulier,москва,ru,429665278,FALSE
84,367,138,1886,Reece linney,2014-09-10T20:38:29Z,Opticreece,england,en,2766625625,FALSE
16011,14331,0,1906,smash,2011-01-17T17:08:20Z,smashvideo,NA,en,239449183,FALSE
3702,180,322,130,Hino Daichi,2013-02-21T09:24:24Z,0524Daichi,NA,ja,1203650065,FALSE
67,2179,2,2328,Chihiro-in-the-sky,2014-02-09T02:45:31Z,Chihirointhesky,東京,ja,2334413574,FALSE
3604,1049,2573,1210,豚太郎,2014-02-23T07:13:17Z,LiverBass,NA,ja,2357604062,FALSE
64619,658946,75,634043,らっこフェスティバル,2009-08-31T12:13:55Z,rakko001,Japan,ja,70377810,FALSE
0,64,0,62,HERO2最新情報！,2010-03-09T00:22:33Z,hero2_bot,東京地検城西支部,ja,121271331,FALSE
695,2031,80,2160,Hiro,2014-07-31T06:01:46Z,h7deand5eek,NA,ja,2694859470,FALSE
97,83,0,378,Виталина Деникина,2014-08-26T22:41:21Z,iliccuace,Астрахань,ru,2771518130,FALSE
1369,554,4,570,ジュント,2011-03-20T16:11:58Z,s1114325,神奈川県 川崎市,en,269353129,FALSE
65,1170,0,1198,鳥肌ツイート,2014-08-10T16:49:40Z,ggoosebumps,NA,ja,2722022786,FALSE
12,79,0,342,Follow Back,2011-02-12T17:33:25Z,followbackk22,mehh,en,251211899,FALSE
82,35,3,94,GAM,2013-04-03T11:23:14Z,kawataryuusei46,練間く上石神井のどっか,ja,1324392607,FALSE
344,3050,90955,3773,シン,2015-11-15T20:59:23Z,y07055172017,東京都,ja,4249493173,FALSE
0,25,1,82,mohit kankane,2013-11-17T23:22:02Z,mohit_kankane,NA,en,2200348260,FALSE
12728,149,114,918,Agim Salavd Zeka,2014-01-13T20:39:36Z,AgimSalavdZeka,The Hague Netherlands,en,2290182020,FALSE
102480,65052,48055,70057,Moni Boyce,2010-02-02T06:38:33Z,moniboyce,"Los Angeles, CA",en,110631887,FALSE
3147,1732,2432,1818,ちゃのー＠鳶沢みさきFC,2014-07-30T08:30:45Z,taitan20001202,NA,ja,2692189590,FALSE
2460,214,4924,920,♛ Sara ♛,2014-03-02T04:17:00Z,s_world1d,JPN,ja,2368260812,FALSE
5051,1302,16,1630,Claire Wielandt,2009-05-13T11:45:32Z,designlabCPH,"Copenhagen, Denmark",en,39733846,FALSE
20392,14881,35,16638,西口　和義【相互フォロー】,2010-11-18T08:36:07Z,xckx480612,大阪府大阪市,ja,216994159,FALSE
1823,6809,0,7126,トマソン倶楽部書店・スポーツ&アウトドア,2012-03-05T12:46:13Z,outdoorall,埼玉県深谷市,ja,515433784,FALSE
11652,1028,1612,972,ざったβ,2010-01-03T04:45:21Z,zattab,NA,ja,101398329,FALSE
463,394,11,449,LaunchWorks,2011-06-18T00:19:39Z,launchworks,San Antonio,en,319360635,FALSE
2222,1443,2,1601,Ihideharu,2010-05-19T22:27:31Z,ihideharu,さいたま市,ja,145797090,FALSE
214,2651,31136,2679,Yuriy Koryagin,2015-12-03T16:16:17Z,YuriyKoryagin,NA,ru,4362985576,FALSE
12,136,7,201,オアシス,2012-08-06T09:52:26Z,oasissakura88,NA,ja,740268096,FALSE
985,676,88,570,Bradley French,2014-01-13T17:18:12Z,BradleyFrench_,"Durham, UK",en,2289976928,FALSE
16656,3791,1794,4076,ヘツカ＠稼げるビジネス紹介 相互,2014-10-17T02:47:57Z,infobot1045,NA,ja,2859267049,FALSE
1102,15192,32,17376,Joseph Grinton,2011-09-03T15:47:55Z,JosephGrinton,"London, England",en,367213631,FALSE
27,109,17,169,Egawa,2014-11-26T05:28:12Z,zaemonE1123,NIPPON,ja,2910557220,FALSE
135,2234,35,3269,柴犬 ゆず,2015-02-07T10:44:06Z,Mobiusband27657,桜島が見える,ja,3012195528,FALSE
111853,20918,0,19320,Dukascopy News (DE),2014-08-21T10:37:32Z,FXS_Finance_DE,"Geneva, Switzerland",en,2751822624,FALSE
20104,6285,0,6872,niina,2012-02-01T04:19:44Z,niinawert,NA,ja,480117965,FALSE
1645,336,110,1243,Linda,2009-04-12T11:05:47Z,LindaWeatherall,Durban South Africa,en,30635453,FALSE
47,56,0,252,Jan Watson,2011-01-15T16:13:44Z,janwatson56,NA,en,238617460,FALSE
5,404,0,495,هاجس الترحال,2013-03-07T11:28:39Z,AAhmd1411,NA,ar,1248552824,FALSE
0,1,0,1138,Gabbi YAEKO,2014-11-10T05:38:49Z,yaekogabbik4,NA,en,2870114673,FALSE
546,2092,0,4715,Joan Craft,2015-11-10T03:41:24Z,Joan_Craft_,NA,en,4153764815,FALSE
0,791,0,839,マニアック動画☆捜索隊,2014-10-22T08:01:44Z,ExitTosJnjwsdhm,四国,ja,2870410614,FALSE
338,402,140,531,Sylvia Laws,2009-03-17T14:44:16Z,tpsylvia,United Kingdom,en,24891238,FALSE
1260,780,0,1373,亜由美@にゃんこ,2014-11-24T20:07:47Z,nyaunyau1979,NA,ja,2891284516,FALSE
870,156,777,1025,Skylar B.-Turner,2013-03-11T14:12:00Z,SunnSkullPress,McNeese State University,en,1259543298,FALSE
166,209,0,208,EmperorsDen,2011-03-14T20:26:46Z,emperorsden,worldwide,en,266184882,FALSE
2582,1939,22958,1704,琳譜bot   白薊/雲庵 『蘭鋳』,2013-07-23T17:30:17Z,minalela,短歌会 白薊  ↓,ja,1615760635,FALSE
46,1262,2,1288,ダイエット100%@相互フォロー希望,2014-09-04T03:52:23Z,diet10010,NA,ja,2789054184,FALSE
29,141,0,762,gerswin,2014-07-07T18:53:57Z,079116,PTA EERSTERUS,en,2684234297,FALSE
778,10336,34584,8999,藤木あけみ,2013-11-16T14:08:07Z,akemi07131,NA,ja,2197803871,FALSE
3515,7183,6816,7520,jack khadka,2010-03-26T16:24:22Z,japanjack,Japan,en,126670394,FALSE
25087,2046,0,2159,綾瀬 勝久,2014-09-03T19:40:34Z,hcw3rbn4,NA,ja,2788532119,FALSE
215,1173,25,1716,David Burtyn,2013-08-21T20:21:07Z,canadadave365,Ottawa,en,1689116454,FALSE
59,11,11,955,Maria Barankiewicz,2010-12-13T10:39:04Z,misiamarysia,ireland,en,226116468,FALSE
13,245,0,1761,OneOne,2010-12-14T10:54:20Z,OneOneOney,Bratislava,en,226517945,FALSE
1413,148,30,131,darmae maningo-tan,2009-11-26T14:15:24Z,DarmaeTan,"Cebu City, Philippines",en,92761807,FALSE
1843,322,122,1191,Jeffrey Sung,2009-03-24T04:08:24Z,jeffrey_sung,SF/TPE/SIN/HK,en,26174705,FALSE
109,2204,0,2569,よく転ぶのちゃん,2012-02-08T10:41:35Z,yokukorobuno,NA,ja,486492715,FALSE
493,3151,1,3788,Head-Nod,2010-03-17T09:17:34Z,headnod,NA,en,123818555,FALSE
3,8,0,367,Dominic Laureano,2011-02-25T19:05:23Z,DominicLaure,NA,en,257586787,FALSE
4848,3073,75,3026,『上原農園１７代目』上原隆介,2010-11-08T14:55:03Z,ueharanouen17,埼玉県入間市,ja,213297452,FALSE
31,144,0,1243,Mee Wood,2010-11-17T02:52:42Z,miwood0,NA,en,216561036,FALSE
84,498,221,1006,Corporate Health,2014-08-02T12:32:18Z,CCT_Australia,Australia,en,2700733590,FALSE
1465,3020,440,2471,Hurstwood,2010-07-14T07:33:17Z,Hurstwood,"Manchester, UK",en,166482069,FALSE
2,20,3,1446,tesa,2012-12-13T13:15:15Z,Teresco1Teresco,NA,es,1008782016,FALSE
223,6218,2,6769,FOREX TRADING,2012-10-17T15:58:57Z,tradingforexfx,BOGOTA COLOMBIA,es,887082000,FALSE
581,5716,5,6215,相互エルちゃん自動リフォロー,2012-03-02T09:46:35Z,sougo_yone,NA,ja,511673644,FALSE
30098,2563,1160,2692,みどり,2014-03-15T12:01:14Z,k_midori_,NA,ja,2390915839,FALSE
27852,2427,69118,3782,としぞう,2012-10-30T22:07:15Z,toshizou_t,"埼玉県 Saitama, Japan",ja,915589764,FALSE
2139,5927,2,5841,エッチな妄想娘ことリナ,2014-06-01T11:09:26Z,kazu_hisa_fa,NA,ja,2539362037,FALSE
73767,363005,34,6452,学校あるある【共感したらRT】,2011-12-22T06:07:49Z,school_aruaru,学校,ja,443458706,FALSE
5594,397,0,568,デュベティカ関連商品,2015-01-09T14:26:05Z,bjbc_hu_fzkq9bu,NA,ja,2969448577,FALSE
2933,505647,162,568154,harrison lee,2010-06-17T17:30:12Z,sodan4,seoul corea,ko,156702973,FALSE
49278,3391,3858,3016,Isis Tinin,2014-07-12T20:08:50Z,IsisTinin,Estados Unidos,es,2629608703,FALSE
2064,2305,71,2211,としまくん,2013-06-14T17:08:30Z,toshimakun_0906,豊島区民センター,ja,1517006448,FALSE
1,464,0,877,幸福引き寄せ☆相互フォロー,2015-04-26T22:03:44Z,ArleneFreyman,NA,ja,3209774122,FALSE
774,88,14,188,フォロー外して,2014-04-24T14:38:58Z,NeTerapiy1106,NA,ja,2461754112,FALSE
46,365,0,331,心の声に@相互支援,2014-06-23T02:16:36Z,feelsogoodfive,NA,ja,2583184657,FALSE
261,301,679,2014,Willy White,2012-06-18T18:26:27Z,WillySpence89,"Antrim, Northern Ireland",en,611968434,FALSE
62600,11381,0,11691,無料で読めるeBook！,2014-04-02T13:25:24Z,sougokabu,NA,ja,2423803950,FALSE
16527,2143,0,2172,フェラガモ　オークション速報,2013-10-04T11:42:49Z,ferragamo_aucti,NA,ja,1934018678,FALSE
34285,11802,2438,12954,Easy Street Discount,2008-10-01T19:01:19Z,EasyStreetD,Colorado,en,16548249,FALSE
164,165,501,259,ちゃーりー♡,2013-10-20T16:53:08Z,sari03047049,NA,ja,1975677924,FALSE
1483,2675,25,2469,MiracleInside 4DScan,2015-02-22T21:20:53Z,Miracleinside4D,Prestige Court Business Centre,en,3053986564,FALSE
0,103,0,603,Aslesa Barnshaw,2015-05-01T01:37:34Z,qikenygunebe,"Detroit, MI",en,3225652137,FALSE
1,9,0,21,アド君,2015-12-26T06:44:44Z,adheshion,日本 東京都,ja,4653804457,FALSE
37244,234939,285,228823,廣瀬泰彦 完全相互フォロー,2011-05-21T07:34:03Z,yasuhiko_hirose,京都市北区,ja,302471394,FALSE
7,1,0,732,pakijr,2012-12-14T16:19:15Z,pakijr3,"kuala lumpur,malaysia",en,1011461336,FALSE
1119,1150,343,1331,Luís Matos,2010-05-09T20:10:21Z,LuisMatos_pt,"Leiria, Portugal",pt,142049126,FALSE
41,81,3,267,Jai Mbewe,2011-03-04T16:13:49Z,jaimbewe,Cape town south Africa,en,260789431,FALSE
64,171,0,1449,Steve Hood,2009-03-26T23:23:36Z,stevehood,NA,en,26885222,FALSE
596,230,3,628,Axxone System,2013-03-27T18:17:22Z,AxxoneSystem,Lyon,fr,1308227581,FALSE
14,78,0,1124,Hasan wahid,2010-12-17T12:38:27Z,hasansociity,bd,en,227655087,FALSE
771,7307,26,8452,しっぷう,2010-05-11T13:01:02Z,sippuuu,28゜37’70″N,ja,142671308,FALSE
65,124341,1,105431,A & R Promotion,2009-12-15T21:51:17Z,realypromotion,NA,en,97070091,FALSE
14,1176,0,1923,How To Start A Blog,2014-10-18T19:11:25Z,Starting_A_Blog,California,en,2863318267,FALSE
8756,1080,519,2161,Bill Horvath II,2009-01-08T19:38:33Z,billhorvath,"Toledo, OH",en,18775794,FALSE
187,2329,1,2722,福岡天神/脚痩せ•お腹痩せ痩身サロン,2011-02-15T12:17:13Z,OmiraiO,福岡•天神,ja,252545417,FALSE
271,1969,10,1787,水木建造,2015-05-15T10:52:23Z,kenzosan312,NA,ja,3196202672,FALSE
2741,377,57,417,Okan Çalışkan,2009-10-21T12:56:32Z,okancaliskan,İstanbul - Turkey,en,84074524,FALSE
1639,8135,859,9565,いろんなニュースで知識力アップ,2014-12-13T00:15:48Z,dorakun78,NA,ja,2927877396,FALSE
17603,2319,6,2602,自己啓発格言＿BOT,2012-12-18T06:05:15Z,erikkuruma,NA,ja,1019116496,FALSE
8121,247,42227,221,Biljana Jelenic,2009-12-08T16:01:58Z,Jeleniceva,NA,en,95447266,FALSE
44809,850,70,1424,Ace ♠,2010-05-05T00:16:26Z,OsuSlumdog,This ColeWorld,en,140238538,FALSE
239807,8292,0,7712,j-antenna,2012-01-01T00:59:00Z,j_antena,NA,ja,451783874,FALSE
140,230,0,466,おもしろ情報ラボラトリー,2011-12-09T01:03:56Z,omodouga,NA,ja,432080935,FALSE
3407,316,122,593,梶浦桂,2013-12-19T06:22:19Z,kajiura12356,NA,ja,2253077564,FALSE
52,339,43,702,Wietse van Brug,2014-09-25T13:43:15Z,wietsevanbrug,"Epe, Gelderland",nl,2831787726,FALSE
21369,609,0,718,nsh,2011-02-24T14:48:39Z,nsh39,NA,ja,257011382,FALSE
41820,4834,0,4907,楽オク「パソコン・周辺機器」を撃て,2012-09-04T07:17:23Z,rakuhunters04,NA,ja,801969008,FALSE
324810,6129,1,5519,【艦これ】まとめ主義,2012-10-12T10:41:21Z,inbon98t,NA,ja,875378503,FALSE
5,9,1,574,Yunek Watkins,2011-06-06T23:45:37Z,YunekWatkins,NA,en,312338093,FALSE
4415,460984,50,403790,和田卓也,2010-04-08T08:44:56Z,takuya____,東京都港区南青山,ja,130781476,FALSE
0,9,0,711,Radhwan Hassine,2013-04-26T13:18:57Z,radhwan1311,NA,fr,1381899080,FALSE
25818,3893,179311,3011,fyfss(フィフス),2011-03-02T22:00:58Z,fyfss,徳島山間部出身,ja,259932212,FALSE
18209,132884,23555,102226,Carlos Sanchez LFC,2010-03-14T23:34:05Z,Bairesven,Buenos Aires,en,123087976,FALSE
17439,1825,3,1783,加藤　浩二,2009-10-03T13:34:14Z,kouchamp,名古屋市,ja,79461932,FALSE
120,660,0,920,김홍연,2014-10-20T02:05:13Z,kimhongyeonn,NA,ko,2866243867,FALSE
4,969,0,1139,ふしぎ発見,2011-12-06T13:24:42Z,kokonotsu_no_ko,NA,ja,429851240,FALSE
3,16,0,1814,Lidiane Carneiro,2011-07-11T14:25:10Z,liditurbo,NA,pt,333421406,FALSE
37933,720,20334,699,ヤバイおクスリ屋さん（薬剤師）,2010-02-17T13:54:38Z,Kieko2525,医療系かっぷる,ja,115061203,FALSE
8850,398,333,485,するめ,2013-12-28T13:54:30Z,srm_ik,NA,ja,2265945991,FALSE
14196,3733,0,3925,相互フォロー100％,2014-04-23T08:21:33Z,ba0010099,NA,ja,2459397882,FALSE
4162,438,1269,386,Juliet,2014-08-10T08:40:57Z,julietlalyon,NA,en,2721171086,FALSE
6050,2341,78,2349,島袋裕二,2011-11-29T17:22:39Z,yujishimabukuro,NA,ja,424346538,FALSE
856,553,106,544,Daisy Zerboni ❤,2011-01-28T00:01:30Z,Cali_Luvv,NA,en,243863677,FALSE
56219,1578,0,1957,男だって綺麗になりたい,2012-10-15T10:29:15Z,snowinmiyagi,NA,ja,882042746,FALSE
173420,6792,1092,6621,樋口　明彦,2011-03-27T02:58:33Z,ankoku7,日本 神奈川県,ja,272739383,FALSE
2119,367,2229,365,♡はにー,2014-01-13T01:10:59Z,128Happiness,NA,ja,2288904667,FALSE
980,721,102,569,まろん,2013-07-29T07:38:31Z,renmariya,大阪府堺市,ja,1629776702,FALSE
120886,2161,47006,2134,和恵っち＠常子&幸村飛躍の年☆,2012-01-24T14:31:14Z,AAj9m4e,愛媛県（伊予国）,ja,472985752,FALSE
7054,22826,10,22882,ただの酔っぱらい,2009-12-28T12:42:50Z,rin_yuka,"Tokyo ,Japan",ja,99939449,FALSE
0,8,0,15,Sahil Gupta,2013-05-27T15:20:45Z,sg29988,NA,en,1462395284,FALSE
589,4210,825,3424,Nadin.S,2012-06-30T18:45:16Z,1Nadin_S,NA,en,623047009,FALSE
41,80,0,798,monir,2011-03-15T19:15:42Z,monirku2010,NA,en,266755822,FALSE
7608,1712,0,4617,#hireseoexperts,2011-12-02T09:41:00Z,dailynews_999,United States,en,426500372,FALSE
1314,1291,316,931,Glady Nonz,2012-09-01T12:46:52Z,bebynonz,NAIROBI,en,796016965,FALSE
2,81,1,332,queen nalady mthethw,2015-05-28T22:54:15Z,naladymthethwa1,NA,en,3302256869,FALSE
96,83,2,87,Cristiano Reis,2010-03-10T16:06:47Z,crizdesigner,Brazil,en,121792410,FALSE
27,744,187,977,LINEモール,2015-03-07T01:45:56Z,BPWEZC,NA,ja,3065665082,FALSE
9024,44886,17,19852,Afternoon Tea,2011-02-17T11:43:22Z,AfternoonTea_LT,TOKYO,ja,253511501,FALSE
35,3,0,315,FelFilth,2014-08-29T11:30:44Z,FelFilth,NA,en,2778298556,FALSE
7849,906,0,1898,WebUIkits,2012-09-12T21:12:48Z,WebUIkits,United States,en,820360880,FALSE
6922,119,140,354,Maamar,2009-10-14T21:08:10Z,DRXDesign,Algeria,fr,82457470,FALSE
1169,564,1382,695,Ezra Chang,2013-01-04T18:53:16Z,chang_ezra,Toronto,en,1061160662,FALSE
22224,20540,122,26350,I-ShopTheWorld,2008-07-13T15:36:59Z,IShopTheWorld,"Melbourne Beach, FL USA",en,15415642,FALSE
99116,5709,14,6027,日本の神様カード,2009-05-15T04:26:24Z,nihonnokamisama,NA,ja,40175172,FALSE
496,776,10,1261,Shake Wrap & Roll,2011-01-10T19:41:48Z,ShakeWrapnRoll,Bristol,en,236520093,FALSE
253693,709440,6628,609548,じょなちゃん病気療養中,2010-04-21T03:56:28Z,jyonasan1957,東京都 粒家区,ja,135375863,FALSE
9823,3561,4,4023,かすがまち保育園　仙台市託児所,2011-03-17T03:31:16Z,hiro521212,宮城県仙台市青葉区春日町9-1,ja,267540307,FALSE
3,5,0,13,Guillaume Poumadé,2013-04-08T12:54:16Z,GuillaumeJP2013,NA,fr,1336584074,FALSE
480,220,2036,256,Gecko S gecko,2011-03-18T16:59:38Z,sh1nzi_cager,NA,ja,268376115,FALSE
54,14073,7,12726,前田達哉　　広島のメルマガコンサルト,2014-10-12T09:20:27Z,acdctatsuya,広島,ja,2852999791,FALSE
5,1,0,1113,Jan Roznětínský,2011-02-11T09:26:07Z,RoZKoU,Czech Republic,en,250547797,FALSE
23,991,0,1680,Ashley Bruce,2013-08-31T17:02:54Z,energeticwire,"Houston, Texas",en,1716197736,FALSE
1142,400,10,596,18 Day Studios,2011-11-04T03:46:22Z,18DayStudios,"Wilmington, NC",en,404581154,FALSE
434,4597,0,6354,Funnysnap.com,2010-11-18T04:45:00Z,FunnySnap,USA,en,216954219,FALSE
134,85,75,423,I/O,2014-09-15T08:14:10Z,Jo_Peony,NA,en,2810909384,FALSE
449,1703,378,1772,-Thiago TIM BETA,2015-04-18T23:05:04Z,93945057timbeta,"Belo Horizonte, Minas Gerais",pt,3181235860,FALSE
8993,1898,9312,1870,美保ママ,2014-10-09T15:20:09Z,mihohime0508,京都 京都市,ja,2848944144,FALSE
79426,5113,0,5645,coffeemilk3,2011-08-06T03:25:48Z,coffeemilk033,東京都,ja,349445428,FALSE
9,13,0,1481,vivi,2010-12-15T21:32:00Z,viviCL18,NA,es,227082951,FALSE
22935,362822,248,384332,Fadi Zaghmout,2008-10-28T09:00:19Z,FadiZaghmout,Dubai,en,17018005,FALSE
42,1,3,8,♪( ´▽｀),2012-05-20T06:14:14Z,mariadayan,NA,ja,585492708,FALSE
1360,569,7,953,Helder Ribeiro,2009-05-18T23:12:21Z,helderjmribeiro,"Guimarães, Portugal",pt,40995616,FALSE
10972,2488,31,2560,ShareDream,2012-11-11T19:23:54Z,sutekinastory,NA,ja,942027410,FALSE
2563,544,0,1524,erdem,2010-02-09T14:27:36Z,erdem_2351,NA,en,112729465,FALSE
405,32300,123,28194,Feed Me Ideas,2014-09-22T18:08:36Z,ideapassion,NA,en,2826771134,FALSE
25438,17087,136,18619,thermos,2010-12-01T03:10:55Z,thermos_god,さいたま,ja,221607078,FALSE
15228,970,38,1911,shoukoku,2012-04-03T02:54:27Z,shoukoku1,NA,ja,543920915,FALSE
6128,284,185,461,Angela Boyd,2012-01-22T14:31:02Z,TheNEW_Dee,"Missouri, USA",en,471118648,FALSE
18089,1781,608,1647,Garnet Melville,2013-10-27T09:49:25Z,GarnetMelville,Witbank,en,2158557793,FALSE
202,157,116,380,Sam Saravanan,2009-07-10T10:38:37Z,Sammy019,Chennai,en,55528080,FALSE
1617,1507,303,1886,ぱっぷ,2012-09-21T12:23:47Z,gmc_11123456789,岩手県一関市「ネット保守連合」参加,ja,837681067,FALSE
5097,3259,0,3299,ふるめた,2014-03-14T02:03:01Z,caxiratununa,NA,ja,2388229232,FALSE
751,602,79,1961,Largam Works,2014-05-14T10:05:15Z,largamworks,"Essex, United Kingdom",en,2493967308,FALSE
125,4268,0,4418,あんきぱん,2010-10-03T13:23:58Z,hisaanki,東京・横浜,ja,198139086,FALSE
0,16,0,114,Margaux Pitout,2014-04-01T19:40:56Z,pitout01,NA,en,2422589622,FALSE
1952,28395,1524,22617,☣ZombieRAGE☣,2011-09-17T21:51:18Z,ZombifiedRAGER,Cincinnati,en,375302481,FALSE
104,249,43,360,グリーン整体院,2015-09-13T02:49:27Z,green_hirata,福岡県北九州市八幡西区黒崎3-8-22,ja,3544606159,FALSE
1426,362,216,715,佐藤ひろし,2010-04-09T08:21:28Z,econamazu,広島,ja,131105283,FALSE
6017,1036,0,1043,MATSUI0923,2010-09-23T02:15:49Z,greenwoodjpnorg,日本国内,ja,193956478,FALSE
0,0,0,521,ibro,2012-09-22T19:22:09Z,SidneyIbro,NA,fr,840302108,FALSE
465,6622,245,5705,Boodles Boxing Ball,2011-03-06T16:37:17Z,BoodlesBoxing,London,en,261749947,FALSE
92945,64645,4236,69013,@ParrisHarris,2009-03-19T15:08:06Z,PARRISHARRIS,LA /Hollywood / Earth,en,25312899,FALSE
0,1325,0,1444,相互フォローの輪,2013-11-10T09:32:08Z,shiho25104953,NA,ja,2186012101,FALSE
25686,1266,0,1937,toushi194,2012-01-05T13:22:52Z,toushi194,NA,ja,455743675,FALSE
21597,6129,0,6743,mayumi,2012-03-06T02:01:47Z,mayumiopewo,NA,ja,516083300,FALSE
718,372,236,748,エノキトモヒサ,2011-06-03T06:15:15Z,fut0si,NA,ja,310105611,FALSE
7,11,6,594,Emil Lilja,2012-03-13T00:01:21Z,eLilja33,NA,sv,522696028,FALSE
836,349,1031,1085,Helen,2009-10-16T00:32:33Z,SocialSoup,"North East, England",en,82754453,FALSE
244,260,0,611,aaaハルカ,2012-05-21T07:33:07Z,haruka07301,NA,ja,586418811,FALSE
2251,6499,15778,6825,Cyan,2016-01-04T08:34:01Z,BlueParadoxical,"Tokyo, Japan",ja,4707713592,FALSE
2683,41136,0,40334,ファスティングするならマクロビ酵素‼,2015-08-22T04:50:34Z,macrobi_kohso,NA,ja,3323440754,FALSE
1712,2733,7,2811,ひきこもり自立支援センタースタッフ,2013-09-07T13:29:35Z,TOKYO201397,NA,ja,1747374782,FALSE
89,153,0,95,Rex,2010-10-18T08:29:37Z,Best_FunnyJokes,NA,en,204248433,FALSE
68918,10529,0,12564,natsu,2010-10-26T01:28:37Z,natsukimaman,横浜,ja,207791238,FALSE
12745,20178,0,22148,loveplus-esthe,2014-02-24T08:48:54Z,loveplusesthe,渋谷・池袋・新宿･新橋,ja,2359198356,FALSE
1000,2968,0,4816,痩せるための名言集,2014-03-31T13:52:41Z,xehytavaqapa,NA,ja,2420573528,FALSE
54,12,0,48,karabo mpendulo,2014-08-31T09:36:31Z,maphanga_15622,Phola phenduka 2230,en,2756957026,FALSE
1518,845,0,1049,Syuzanna Sathre,2014-08-27T17:11:01Z,SSathre,Россия,ru,2752686412,FALSE
4642,1358,3055,1689,♥拡散RT!!!ビジンダーに恋して♥,2014-10-24T19:07:29Z,BijindaaaLove,NA,ja,2875730064,FALSE
50534,589,2553,580,咲良さくら,2010-01-28T00:22:47Z,sakurakaoru4346,さいたま市4年目。東北魂は永遠に,ja,109104983,FALSE
19627,123135,14654,117636,If You Love Quotes,2009-01-27T15:35:56Z,IfYouLoveQuotes,NA,fr,19597166,FALSE
1548,577,0,1128,激カワコーデ,2015-05-03T06:38:57Z,jadawyhyvymi,NA,ja,3229955153,FALSE
726,218,1,514,TTY.co.jp.,2012-05-05T06:30:52Z,unchi51,NA,ja,571507619,FALSE
1316,2051,278,1635,Trigga Bongz,2013-03-10T12:43:34Z,TriggaBongz,Pinetown,en,1256935160,FALSE
481,1152,1,1510,Imagine,2011-01-10T15:55:46Z,Imagine_Anim,Bristol UK,en,236437281,FALSE
263,102,2,254,鈴木藍,2011-12-22T11:54:52Z,kaiandai,NA,ja,443656956,FALSE
87,21,143,19,たつ,2016-01-20T17:41:12Z,dragonashaka,東京 世田谷区,ja,4789772563,FALSE
1463,969,617,1750,IG: KeaMorapedi,2013-08-18T16:05:43Z,kayMorapedi,"South Africa, Mahikeng",en,1681027836,FALSE
557,18843,0,19487,わん,2011-07-05T23:45:48Z,gtgdx,NA,ja,330013380,FALSE
273,75,0,354,Awhireinga,2013-02-14T06:50:13Z,goryzyweceg,NA,en,1177911721,FALSE
740,153,173,240,Alojzy Z. Nowak,2015-05-11T17:58:13Z,AlojzyZNowak,NA,pl,3246526479,FALSE
8936,811,809,805,あかね,2013-07-31T12:43:55Z,akane_YzCd,愛知県,ja,1635427483,FALSE
173,522,0,1746,TILLEN OKELLO,2010-11-22T10:41:05Z,oxellot,NA,en,218438533,FALSE
2527,503,19,1864,Ikhsan septiawan,2010-12-16T00:55:08Z,sansanow,TARAKAN - YOGYAKARTA,en,227133872,FALSE
0,1498,0,1961,粟土 さよも,2016-04-13T02:45:34Z,devilpleasantt,NA,ja,720080459250606080,FALSE
661,1389,3,1170,Auto Social Media,2010-08-17T00:35:33Z,OzAutoSocial,Australia,en,179305732,FALSE
